,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,OBS_VALUE,Housing Index,GDP,emigration,unemployment,total_deaths,Exports,Imports
957,Sweden,2012,98.66,103059.0,,9519374.0,76.83,430037.1,51747.0,5.8,91938.0,134141.4,127985.5
958,Sweden,2013,99.1,115845.0,7.9,9600379.0,80.79,441850.7,50715.0,5.8,90402.0,126157.4,120931.3
959,Sweden,2014,99.3,126966.0,,9696110.0,88.4,438833.9,51237.0,5.8,88976.0,123920.6,122132.4
960,Sweden,2015,100.0,134240.0,,9799186.0,100.0,455494.7,55830.0,5.4,90907.0,126258.2,124807.1
961,Sweden,2016,101.14,163005.0,,9923085.0,108.24,466266.5,45878.0,5.1,90982.0,125901.1,127462.6
962,Sweden,2017,103.02,144489.0,,10057698.0,115.43,480025.5,45620.0,4.9,91972.0,135356.9,136475.7
963,Sweden,2018,105.12,132602.0,7.8,10175214.0,114.35,470673.1,46981.0,4.7,92185.0,140551.8,144489.0
964,Sweden,2019,106.93,115805.0,,10278887.0,117.19,476869.5,47718.0,5.1,88766.0,143421.1,142006.3
965,Sweden,2020,107.63,82518.0,,10353442.0,122.11,480556.4,48937.0,6.2,98124.0,136108.2,131179.2
966,Sweden,2021,110.49,90631.0,7.5,10415811.0,134.46,540734.0,48284.0,6.5,91958.0,160337.1,158369.1
967,Sweden,2022,119.39,,7.4,10486941.0,139.25,563030.2,,5.6,94737.0,187956.2,192224.1
968,Slovenia,1996,45.86,,,1988628.0,,16946.1,,,18620.0,,
969,Slovenia,1997,49.68,,,1985956.0,,18320.7,,,18928.0,,
970,Slovenia,1998,53.61,4603.0,,1981629.0,,19784.6,,,19039.0,,
971,Slovenia,1999,56.89,4941.0,,1983045.0,,21227.5,,,18885.0,,
972,Slovenia,2000,61.98,6185.0,,1988925.0,,21866.8,,,18588.0,,
973,Slovenia,2001,67.33,7803.0,,1992060.0,,23249.1,,,18508.0,,
974,Slovenia,2002,72.37,9134.0,,1994530.0,,24972.4,,,18701.0,,
975,Slovenia,2003,76.46,9279.0,,1995733.0,,26247.5,,,19451.0,,
976,Slovenia,2004,79.26,10171.0,,1997012.0,,27692.0,,,18523.0,,
977,Slovenia,2005,81.19,15041.0,,2000474.0,,29122.3,,,18825.0,,
978,Slovenia,2006,83.25,20016.0,,2006868.0,,31476.1,,,18180.0,,
979,Slovenia,2007,86.42,29193.0,,2018122.0,120.85,35073.5,,,18584.0,,
980,Slovenia,2008,91.19,30693.0,,2021316.0,129.31,37925.7,,,18308.0,,
981,Slovenia,2009,91.97,30296.0,,2039669.0,117.06,36254.9,,,18750.0,,
982,Slovenia,2010,93.86,15416.0,,2048583.0,117.21,36363.9,15937.0,,18609.0,,
983,Slovenia,2011,95.81,14083.0,,2052843.0,120.39,37058.6,12024.0,5.1,18699.0,24915.1,25525.5
984,Slovenia,2012,98.5,15022.0,,2057159.0,112.09,36253.3,14378.0,5.6,19257.0,25033.2,24933.6
985,Slovenia,2013,100.4,13871.0,7.0,2059953.0,106.21,36454.3,13384.0,6.3,19334.0,25614.8,25128.7
986,Slovenia,2014,100.77,13846.0,,2061980.0,99.2,37634.3,14336.0,6.1,18886.0,27075.0,25551.1
987,Slovenia,2015,100.0,15420.0,,2063531.0,100.0,38852.6,14913.0,5.7,19834.0,28792.6,26887.4
988,Slovenia,2016,99.85,16623.0,,2065042.0,103.25,40443.2,15572.0,5.0,19689.0,29742.4,27597.5
989,Slovenia,2017,101.4,18808.0,,2066388.0,111.79,43011.3,17555.0,4.2,20509.0,34007.2,31917.2
990,Slovenia,2018,103.36,28455.0,7.3,2073894.0,121.55,45876.3,13527.0,3.3,20485.0,37423.0,35803.3
991,Slovenia,2019,105.11,31319.0,,2088385.0,129.69,48582.3,15106.0,2.9,20588.0,40147.2,39318.8
992,Slovenia,2020,104.82,36110.0,,2102419.0,135.66,47044.9,17745.0,3.2,24016.0,39246.8,36913.6
993,Slovenia,2021,106.97,23624.0,7.5,2108079.0,151.32,52278.8,21144.0,3.1,23261.0,48544.4,48781.3
994,Slovenia,2022,116.94,,7.5,2111986.0,173.65,57037.7,,2.6,22492.0,66410.6,66355.6
995,Slovakia,1996,43.89,,,5373361.0,,17053.2,,,51236.0,,
996,Slovakia,1997,46.53,,,5383291.0,,19331.1,,,52124.0,,
997,Slovakia,1998,49.64,2052.0,,5390516.0,,20333.8,,,53156.0,,
998,Slovakia,1999,54.82,2072.0,,5396020.0,,19516.1,,,52402.0,,
999,Slovakia,2000,61.5,2274.0,,5388720.0,,22389.1,,,52724.0,,
1000,Slovakia,2001,65.9,2023.0,,5378867.0,,23909.8,,,51980.0,,
1001,Slovakia,2002,68.21,2312.0,,5376912.0,,26340.7,,,51532.0,,
1002,Slovakia,2003,73.96,2603.0,,5373374.0,,30119.1,,,52230.0,,
1003,Slovakia,2004,79.49,4460.0,,5372280.0,,34757.7,,,51852.0,,
1004,Slovakia,2005,81.71,5276.0,,5372807.0,,39403.4,,,53475.0,,
1005,Slovakia,2006,85.19,5589.0,,5373054.0,75.99,45602.0,,,53301.0,,
1006,Slovakia,2007,86.8,8624.0,,5374622.0,98.0,56339.3,,,53856.0,,
1007,Slovakia,2008,90.22,8765.0,,5379233.0,115.55,66098.1,,,53164.0,,
1008,Slovakia,2009,91.05,6346.0,,5386406.0,100.82,64095.5,,,52913.0,,
1009,Slovakia,2010,91.69,5272.0,,5391428.0,96.78,68764.9,1889.0,,53445.0,,
1010,Slovakia,2011,95.43,4829.0,,5398384.0,95.33,71785.8,1863.0,8.7,51903.0,57297.3,57601.7
1011,Slovakia,2012,99.0,5419.0,,5407579.0,92.75,73649.3,2003.0,9.0,52437.0,62792.1,60251.8
1012,Slovakia,2013,100.45,5149.0,7.0,5413393.0,93.59,74492.8,2770.0,9.2,52089.0,64514.1,61646.3
1013,Slovakia,2014,100.35,5357.0,,5418649.0,94.91,76354.5,3644.0,8.5,51346.0,64913.1,61404.6
1014,Slovakia,2015,100.0,6997.0,,5423801.0,100.0,80126.0,3870.0,7.5,53826.0,67764.5,65695.7
1015,Slovakia,2016,99.52,7686.0,,5430798.0,106.7,81265.2,3801.0,6.4,52351.0,69606.5,67474.4
1016,Slovakia,2017,100.9,7188.0,,5439232.0,112.99,84669.9,3466.0,5.4,53914.0,73790.1,72191.9
1017,Slovakia,2018,103.46,7253.0,7.1,5446771.0,121.32,89874.7,3298.0,4.3,54293.0,79136.9,78727.4
1018,Slovakia,2019,106.33,7016.0,,5454147.0,132.39,94429.7,3384.0,3.8,53234.0,79962.0,80407.4
1019,Slovakia,2020,108.47,6775.0,,5458827.0,145.06,93444.1,2428.0,4.4,59089.0,75586.2,73700.2
1020,Slovakia,2021,111.53,5733.0,7.1,5447247.0,154.33,100255.7,3395.0,4.5,73461.0,87868.1,87904.7
1021,Slovakia,2022,125.05,,7.0,5431752.0,175.47,109645.2,,4.1,59583.0,103042.8,106892.4
1022,Türkiye,1996,1.57,,,62911139.0,,,,,419000.0,,
1023,Türkiye,1997,2.92,,,64063168.0,,,,,424000.0,,
1024,Türkiye,1998,5.32,,,65214119.0,,244959.8,,,426000.0,,
1025,Türkiye,1999,8.58,,,66337994.0,,240103.4,,,427000.0,,
1026,Türkiye,2000,13.14,,,65809463.0,,298354.6,,,466000.0,,
1027,Türkiye,2001,20.6,,,65166331.0,,224298.1,,,449000.0,,
1028,Türkiye,2002,30.28,,,66002506.0,,251517.4,,,433000.0,,
1029,Türkiye,2003,37.94,,,66794551.0,,278583.9,,,419000.0,,
1030,Türkiye,2004,41.76,,,67598736.0,,327979.7,,,409000.0,,
1031,Türkiye,2005,45.15,,,68435380.0,,405626.3,,,403000.0,,
1032,Türkiye,2006,49.34,,,69295253.0,,439887.8,,,398000.0,,
1033,Türkiye,2007,53.66,,,70158112.0,,496901.4,,,394000.0,,
1034,Türkiye,2008,59.27,,,71051678.0,,525994.8,,,392000.0,,
1035,Türkiye,2009,62.97,,,72039206.0,,465245.5,,,392000.0,,
1036,Türkiye,2010,68.37,,,73142150.0,58.11,584855.7,,,365707.0,,
1037,Türkiye,2011,72.79,,,74223629.0,62.14,600961.4,,4.5,375367.0,,
1038,Türkiye,2012,79.31,,,75175827.0,68.03,683587.3,,4.2,374855.0,,
1039,Türkiye,2013,85.22,,5.7,76147624.0,75.79,719726.6,,4.6,372094.0,,
1040,Türkiye,2014,92.81,,,77181884.0,86.11,707000.8,,5.2,390121.0,,
1041,Türkiye,2015,100.0,,,78218479.0,100.0,777042.3,,5.5,405218.0,,
1042,Türkiye,2016,107.66,,,79277962.0,113.27,785618.9,,5.9,422135.0,,
1043,Türkiye,2017,119.63,,,80312698.0,124.83,760497.1,,6.0,425781.0,,
1044,Türkiye,2018,139.17,,5.7,81407204.0,133.4,658963.4,,6.1,426106.0,,
1045,Türkiye,2019,160.3,,,82579440.0,140.64,679135.8,,7.6,435941.0,,
1046,Türkiye,2020,179.98,,,83384680.0,175.5,626785.3,,6.8,,,
1047,Türkiye,2021,215.24,,5.6,84147318.0,245.4,690246.0,,,,,
1048,Türkiye,2022,370.82,,,84979913.0,636.73,862309.6,,,504839.0,,
1049,United Kingdom,1996,68.8,,,58166950.0,,1114850.1,,,636005.0,,
1050,United Kingdom,1997,70.1,,,58316954.0,,1374765.3,,,629745.0,,
1051,United Kingdom,1998,71.2,332390.0,,58487141.0,,1474279.7,,,629170.0,,
1052,United Kingdom,1999,72.1,354077.0,,58682466.0,,1578395.1,,,632062.0,,
1053,United Kingdom,2000,72.7,364370.0,,58892514.0,,1798090.2,,,608365.0,,
1054,United Kingdom,2001,73.6,372205.0,,59119673.0,,1830567.5,,,602268.0,,
1055,United Kingdom,2002,74.5,385901.0,,59370479.0,,1888699.6,,,606214.0,,
1056,United Kingdom,2003,75.5,431487.0,,59647577.0,,1815326.8,,,611185.0,,
1057,United Kingdom,2004,76.5,518097.0,,59987905.0,,1941265.1,,,583082.0,,
1058,United Kingdom,2005,78.1,496469.0,,60401206.0,78.96,2037200.9,,,582663.0,,
1059,United Kingdom,2006,79.9,529008.0,,60846820.0,85.1,2157333.5,,,572224.0,,
1060,United Kingdom,2007,81.8,526714.0,,61322463.0,93.54,2259235.2,,,574687.0,,
1061,United Kingdom,2008,84.7,590242.0,,61806995.0,89.41,1995854.5,,,579697.0,,
1062,United Kingdom,2009,86.6,566514.0,,62276270.0,81.44,1738066.5,,,559617.0,,
1063,United Kingdom,2010,89.4,590950.0,,62766365.0,86.15,1872175.5,339306.0,,561666.0,,
1064,United Kingdom,2011,93.4,566044.0,,63258810.0,84.88,1912869.3,350703.0,,552232.0,,
1065,United Kingdom,2012,96.1,498040.0,,63700215.0,85.2,2111028.9,321217.0,,569024.0,,
1066,United Kingdom,2013,98.5,526046.0,7.3,64128273.0,87.39,2096338.0,316934.0,,574945.0,,
1067,United Kingdom,2014,100.0,631991.0,,64602298.0,94.4,2311080.2,319086.0,,568840.0,,
1068,United Kingdom,2015,100.0,631452.0,,65116219.0,100.0,2644716.5,299183.0,,601272.0,,
1069,United Kingdom,2016,100.7,588993.0,,65611593.0,106.99,2434119.2,340440.0,,595655.0,,
1070,United Kingdom,2017,103.4,644209.0,,66058859.0,111.86,2359789.9,359665.0,,605748.0,,
1071,United Kingdom,2018,105.9,603953.0,7.6,66460344.0,115.53,2420897.2,344347.0,,614313.0,,
1072,United Kingdom,2019,107.8,680906.0,,66836327.0,116.67,2526615.2,368385.0,,604621.0,,
1073,United States,2002,75.77,,,,,,,,,,
1074,United States,2003,77.49,,,,,,,,,,
1075,United States,2004,79.6,,,,,,,,,,
1076,United States,2005,82.54,,,,,,,,,,
1077,United States,2006,85.16,,,,,,,,,,
1078,United States,2007,87.4,,,,,,,,,,
1079,United States,2008,91.22,,,,,,,,,,
1080,United States,2009,90.46,,,,,,,,,,
1081,United States,2010,92.66,,,,,,,,,,
1082,United States,2011,96.2,,,,,,,,,,
1083,United States,2012,98.23,,,,,,,,,,
1084,United States,2013,99.46,,,,,,,,,,
1085,United States,2014,100.76,,,,,,,,,,
1086,United States,2015,100.0,,,,,,,,,,
1087,United States,2016,100.57,,,,,,,,,,
1088,United States,2017,102.34,,,,,,,,,,
1089,United States,2018,104.55,,,,,,,,,,
1090,United States,2019,105.99,,,,,,,,,,
1091,United States,2020,106.8,,,,,,,,,,
1092,United States,2021,112.5,,,,,,,,,,
1093,United States,2022,122.27,,,,,,,,,,
1094,Kosovo*,2016,100.27,,,1777568.0,,6037.3,,,8495.0,,
1095,Kosovo*,2017,101.77,,,1791019.0,,6356.5,,,8721.0,,
1096,Kosovo*,2018,102.84,,6.0,1797086.0,,6671.5,,,8998.0,,
1097,Kosovo*,2019,105.59,,,1788891.0,,7056.2,,,9430.0,,
1098,Kosovo*,2020,105.8,,,1790152.0,,6771.6,,,14457.0,,
1099,Kosovo*,2021,109.35,,,,,7957.9,,,,,
1100,Kosovo*,2022,122.01,,,,,8936.2,,,,,
1101,Armenia,2005,,1497.0,,3217517.0,,,,,26379.0,,
1102,Armenia,2006,,1335.0,,3221094.0,,,,,27202.0,,
1103,Armenia,2007,,1112.0,,3226520.0,,,,,26830.0,,
1104,Azerbaijan,2005,,2013.0,,8391850.0,,,,,51962.0,,
1105,Azerbaijan,2007,,1954.0,,8581300.0,,,,,53655.0,,
1106,Bosnia and Herzegovina,2007,,5620.0,,3843932.0,,11528.5,,,35044.0,,
1107,Belarus,2005,,13031.0,,9775307.0,,,,,141857.0,,
1108,Belarus,2006,,14124.0,,9732501.0,,,,,138426.0,,
1109,Belarus,2007,,14155.0,,9702116.0,,,,,132993.0,,
1110,Switzerland,1998,,95955.0,,7110001.0,,271242.2,,,62569.0,,
1111,Switzerland,1999,,107953.0,,7143991.0,,279613.7,,,62503.0,,
1112,Switzerland,2000,,110302.0,,7184250.0,,302676.7,,,62528.0,,
1113,Switzerland,2001,,124077.0,,7229854.0,,320183.3,,,61228.0,,
1114,Switzerland,2002,,127340.0,,7284753.0,,328614.3,,,61768.0,,
1115,Switzerland,2003,,119783.0,,7339001.0,,320540.7,,,63070.0,,
1116,Switzerland,2004,,120188.0,,7389625.0,,325343.7,,,60180.0,,
1117,Israel,2007,,21285.0,,,,,,,,,
1118,Kyrgyzstan,2006,,3420.0,,,,,,,,,
1119,Kyrgyzstan,2007,,3960.0,,,,,,,,,
1120,Liechtenstein,2008,,578.0,,35473.0,,,,,205.0,,
1121,Liechtenstein,2009,,584.0,,35742.0,,,,,229.0,,
1122,Liechtenstein,2010,,591.0,,36022.0,,,428.0,,238.0,,
1123,Liechtenstein,2011,,650.0,,36312.0,,,467.0,,248.0,,
1124,Liechtenstein,2012,,671.0,,36657.0,,,439.0,,224.0,,
1125,Liechtenstein,2013,,696.0,,36984.0,,4812.4,497.0,,246.0,,
1126,Liechtenstein,2014,,615.0,,37248.0,,5021.7,476.0,,268.0,,
1127,Liechtenstein,2015,,657.0,,37494.0,,5649.1,468.0,,252.0,,
1128,Liechtenstein,2016,,607.0,,37716.0,,5637.7,522.0,,271.0,,
1129,Liechtenstein,2017,,645.0,,37962.0,,5734.6,426.0,,249.0,,
1130,Liechtenstein,2018,,649.0,,38246.0,,5666.3,484.0,,274.0,,
1131,Liechtenstein,2019,,727.0,,38563.0,,5750.1,446.0,,263.0,,
1132,Liechtenstein,2020,,713.0,,38901.0,,5618.0,432.0,,319.0,,
1133,Liechtenstein,2021,,669.0,,39182.0,,6517.5,516.0,,271.0,,
1134,Moldova,2006,,1968.0,,3585523.0,,,,,43137.0,,
1135,Moldova,2007,,2070.0,,3576907.0,,,,,43050.0,,
1136,Montenegro,2010,,5749.0,,619426.0,,3125.1,,,5633.0,,
1137,Montenegro,2011,,6025.0,,620079.0,,3264.8,,10.2,5847.0,,
1138,Montenegro,2012,,5727.0,,620601.0,,3181.5,,10.7,5922.0,,
1139,Montenegro,2013,,5112.0,5.7,621207.0,,3362.5,,10.4,5917.0,,
1140,Montenegro,2014,,5353.0,,621810.0,,3457.9,,10.1,6014.0,,
1141,North Macedonia,2000,,639.0,,2026345.0,,4094.6,,,17253.0,,
1142,North Macedonia,2001,,458.0,,2034882.0,,4143.5,,,16919.0,,
1143,North Macedonia,2002,,2259.0,,2031153.0,,4240.5,,,17962.0,,
1144,North Macedonia,2004,,1718.0,,2032544.0,,4577.7,,,17944.0,,
1145,Russia,2005,,177230.0,,143113885.0,,,,,2303935.0,,
1146,Russia,2006,,186380.0,,142487260.0,,,,,2166703.0,,
1147,Russia,2007,,286970.0,,142114903.0,,,,,2080445.0,,
1148,San Marino,2007,,429.0,,31211.0,,,,,225.0,,
1149,Tajikistan,2006,,1042.0,,,,,,,,,
1150,Uzbekistan,2006,,6418.0,,,,,,,,,
1151,Euro area - 18 countries (2014),2018,,,7.3,,,,,,,,
1152,European Union - 27 countries (2007-2013),2018,,,7.3,,,,,,,,
1153,Andorra,1986,,,,45785.0,,,,,,,
1154,Andorra,1987,,,,47714.0,,,,,,,
1155,Andorra,1988,,,,49490.0,,,,,,,
1156,Andorra,1989,,,,50708.0,,,,,,,
1157,Andorra,1990,,,,52697.0,,,,,,,
1158,Andorra,1991,,,,56778.0,,,,,,,
1159,Andorra,1992,,,,60324.0,,,,,,,
1160,Andorra,1993,,,,63413.0,,,,,,,
1161,Andorra,1994,,,,64769.0,,,,,,,
1162,Andorra,1995,,,,64085.0,,,,,,,
1163,Andorra,1996,,,,64169.0,,,,,,,
1164,Andorra,1997,,,,64893.0,,,,,,,
1165,Andorra,1998,,,,65592.0,,,,,,,
1166,Andorra,1999,,,,65924.0,,,,,,,
1167,Andorra,2000,,,,65908.0,,,,,,,
1168,Andorra,2001,,,,66089.0,,,,,,,
1169,Andorra,2002,,,,66747.0,,,,,,,
1170,Andorra,2003,,,,69740.0,,,,,,,
1171,Andorra,2004,,,,74598.0,,,,,281.0,,
1172,Andorra,2005,,,,77712.0,,,,,276.0,,
1173,Andorra,2006,,,,79886.0,,,,,260.0,,
1174,Andorra,2007,,,,82180.0,,,,,230.0,,
1175,Andorra,2008,,,,83811.0,,,,,237.0,,
1176,Andorra,2009,,,,84283.0,,,,,272.0,,
1177,Andorra,2010,,,,84549.0,,,,,239.0,,
1178,Andorra,2011,,,,78115.0,,,,,,,
1179,Andorra,2012,,,,77181.0,,,,,303.0,,
1180,Andorra,2016,,,,72419.0,,,,,310.0,,
1181,Andorra,2018,,,,75486.0,,,,,335.0,,
1182,Andorra,2019,,,,76860.0,,,,,301.0,,
1183,Andorra,2022,,,,80562.0,,,,,371.0,,
1184,Albania,1960,,,,1608800.0,,,,,16775.0,,
1185,Albania,1961,,,,1659800.0,,,,,15445.0,,
