,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,Population,Housing Index,GDP,emigration,unemployment,total_population,total_deaths
1126,Italy,2017,101.3,343440.0,,60536709.0,98.9,1736592.8,155110.0,6.4,60536709.0,649061.0
1127,Italy,2017,101.3,343440.0,,60536709.0,100.0,1736592.8,155110.0,6.4,60536709.0,649061.0
1128,Italy,2017,101.3,343440.0,,60536709.0,99.2,1736592.8,155110.0,6.4,60536709.0,649061.0
1129,Italy,2018,102.5,332324.0,7.1,60421760.0,98.0,1771391.2,156960.0,6.1,60421760.0,633133.0
1130,Italy,2018,102.5,332324.0,7.1,60421760.0,101.1,1771391.2,156960.0,6.1,60421760.0,633133.0
1131,Italy,2018,102.5,332324.0,7.1,60421760.0,98.6,1771391.2,156960.0,6.1,60421760.0,633133.0
1132,Italy,2019,103.2,332778.0,,59729081.0,97.6,1796648.5,179505.0,5.7,59729081.0,634417.0
1133,Italy,2019,103.2,332778.0,,59729081.0,102.3,1796648.5,179505.0,5.7,59729081.0,634417.0
1134,Italy,2019,103.2,332778.0,,59729081.0,98.5,1796648.5,179505.0,5.7,59729081.0,634417.0
1135,Italy,2020,103.0,247526.0,,59438851.0,99.4,1661239.8,159884.0,5.2,59438851.0,740317.0
1136,Italy,2020,103.0,247526.0,,59438851.0,104.5,1661239.8,159884.0,5.2,59438851.0,740317.0
1137,Italy,2020,103.0,247526.0,,59438851.0,100.4,1661239.8,159884.0,5.2,59438851.0,740317.0
1138,Italy,2021,105.0,318366.0,7.2,59133173.0,101.6,1822344.5,158312.0,5.3,59133173.0,701346.0
1139,Italy,2021,105.0,318366.0,7.2,59133173.0,108.5,1822344.5,158312.0,5.3,59133173.0,701346.0
1140,Italy,2021,105.0,318366.0,7.2,59133173.0,103.0,1822344.5,158312.0,5.3,59133173.0,701346.0
1141,Italy,2022,114.2,,7.2,58940425.0,105.1,1946479.1,,4.6,58940425.0,713499.0
1142,Italy,2022,114.2,,7.2,58940425.0,115.1,1946479.1,,4.6,58940425.0,713499.0
1143,Italy,2022,114.2,,7.2,58940425.0,106.9,1946479.1,,4.6,58940425.0,713499.0
1144,Lithuania,1996,57.61,,,3601613.0,,6601.8,,,3601613.0,42896.0
1145,Lithuania,1997,63.56,,,3575137.0,,8922.8,,,3575137.0,41143.0
1146,Lithuania,1998,66.97,2706.0,,3549331.0,,10025.7,,,3549331.0,40757.0
1147,Lithuania,1999,67.94,2679.0,,3524238.0,,10292.3,,,3524238.0,40003.0
1148,Lithuania,2000,68.68,1510.0,,3499536.0,,12475.7,,,3499536.0,38919.0
1149,Lithuania,2001,69.74,4694.0,,3470818.0,,13664.6,,,3470818.0,40399.0
1150,Lithuania,2002,69.98,5110.0,,3443067.0,,15153.3,,,3443067.0,41072.0
1151,Lithuania,2003,69.22,4728.0,,3415213.0,,16650.2,,,3415213.0,40990.0
1152,Lithuania,2004,70.02,5553.0,,3377075.0,,18219.4,,,3377075.0,41340.0
1153,Lithuania,2005,71.89,6789.0,,3322528.0,,20979.9,,,3322528.0,43799.0
1154,Lithuania,2006,74.59,7745.0,,3269909.0,92.12,24053.3,,,3269909.0,44813.0
1155,Lithuania,2006,74.59,7745.0,,3269909.0,90.16,24053.3,,,3269909.0,44813.0
1156,Lithuania,2006,74.59,7745.0,,3269909.0,94.25,24053.3,,,3269909.0,44813.0
1157,Lithuania,2007,78.93,8609.0,,3231294.0,123.19,29011.2,,,3231294.0,45624.0
1158,Lithuania,2007,78.93,8609.0,,3231294.0,101.99,29011.2,,,3231294.0,45624.0
1159,Lithuania,2007,78.93,8609.0,,3231294.0,119.06,29011.2,,,3231294.0,45624.0
1160,Lithuania,2008,87.69,9297.0,,3198231.0,129.65,32660.1,,,3198231.0,43832.0
1161,Lithuania,2008,87.69,9297.0,,3198231.0,118.48,32660.1,,,3198231.0,43832.0
1162,Lithuania,2008,87.69,9297.0,,3198231.0,129.76,32660.1,,,3198231.0,43832.0
1163,Lithuania,2009,91.34,6487.0,,3162916.0,89.09,26897.0,,,3162916.0,42032.0
1164,Lithuania,2009,91.34,6487.0,,3162916.0,85.98,26897.0,,,3162916.0,42032.0
1165,Lithuania,2009,91.34,6487.0,,3162916.0,90.92,26897.0,,,3162916.0,42032.0
1166,Lithuania,2010,92.43,5213.0,,3097282.0,85.23,28033.8,83157.0,,3097282.0,42120.0
1167,Lithuania,2010,92.43,5213.0,,3097282.0,77.17,28033.8,83157.0,,3097282.0,42120.0
1168,Lithuania,2010,92.43,5213.0,,3097282.0,84.2,28033.8,83157.0,,3097282.0,42120.0
1169,Lithuania,2011,96.24,15685.0,,3028115.0,90.28,31317.2,53863.0,9.8,3028115.0,41037.0
1170,Lithuania,2011,96.24,15685.0,,3028115.0,85.0,31317.2,53863.0,9.8,3028115.0,41037.0
1171,Lithuania,2011,96.24,15685.0,,3028115.0,89.77,31317.2,53863.0,9.8,3028115.0,41037.0
1172,Lithuania,2012,99.28,19843.0,,2987773.0,88.64,33410.2,41100.0,8.6,2987773.0,40938.0
1173,Lithuania,2012,99.28,19843.0,,2987773.0,92.04,33410.2,41100.0,8.6,2987773.0,40938.0
1174,Lithuania,2012,99.28,19843.0,,2987773.0,89.56,33410.2,41100.0,8.6,2987773.0,40938.0
1175,Lithuania,2013,100.44,22011.0,6.7,2957689.0,90.57,35039.5,38818.0,7.6,2957689.0,41511.0
1176,Lithuania,2013,100.44,22011.0,6.7,2957689.0,90.45,35039.5,38818.0,7.6,2957689.0,41511.0
1177,Lithuania,2013,100.44,22011.0,6.7,2957689.0,90.65,35039.5,38818.0,7.6,2957689.0,41511.0
1178,Lithuania,2014,100.68,24294.0,,2932367.0,96.76,36581.3,36621.0,7.1,2932367.0,40252.0
1179,Lithuania,2014,100.68,24294.0,,2932367.0,95.04,36581.3,36621.0,7.1,2932367.0,40252.0
1180,Lithuania,2014,100.68,24294.0,,2932367.0,96.47,36581.3,36621.0,7.1,2932367.0,40252.0
1181,Lithuania,2015,100.0,22130.0,,2904910.0,100.0,37345.7,44533.0,6.1,2904910.0,41776.0
1182,Lithuania,2015,100.0,22130.0,,2904910.0,100.0,37345.7,44533.0,6.1,2904910.0,41776.0
1183,Lithuania,2015,100.0,22130.0,,2904910.0,100.0,37345.7,44533.0,6.1,2904910.0,41776.0
1184,Lithuania,2016,100.68,20162.0,,2868231.0,106.47,38889.9,50333.0,5.3,2868231.0,41106.0
1185,Lithuania,2016,100.68,20162.0,,2868231.0,102.19,38889.9,50333.0,5.3,2868231.0,41106.0
1186,Lithuania,2016,100.68,20162.0,,2868231.0,105.4,38889.9,50333.0,5.3,2868231.0,41106.0
1187,Lithuania,2017,104.42,20368.0,,2828403.0,115.58,42276.3,47925.0,4.8,2828403.0,40142.0
1188,Lithuania,2017,104.42,20368.0,,2828403.0,112.31,42276.3,47925.0,4.8,2828403.0,40142.0
1189,Lithuania,2017,104.42,20368.0,,2828403.0,114.8,42276.3,47925.0,4.8,2828403.0,40142.0
1190,Lithuania,2018,107.07,28914.0,6.4,2801543.0,123.78,45515.2,32206.0,4.3,2801543.0,39574.0
1191,Lithuania,2018,107.07,28914.0,6.4,2801543.0,121.02,45515.2,32206.0,4.3,2801543.0,39574.0
1192,Lithuania,2018,107.07,28914.0,6.4,2801543.0,123.18,45515.2,32206.0,4.3,2801543.0,39574.0
1193,Lithuania,2019,109.47,40067.0,,2794137.0,132.5,48959.2,29273.0,4.4,2794137.0,38281.0
1194,Lithuania,2019,109.47,40067.0,,2794137.0,128.83,48959.2,29273.0,4.4,2794137.0,38281.0
1195,Lithuania,2019,109.47,40067.0,,2794137.0,131.61,48959.2,29273.0,4.4,2794137.0,38281.0
1196,Lithuania,2020,110.63,43096.0,,2794885.0,142.72,49873.2,23103.0,6.0,2794885.0,43547.0
1197,Lithuania,2020,110.63,43096.0,,2794885.0,136.98,49873.2,23103.0,6.0,2794885.0,43547.0
1198,Lithuania,2020,110.63,43096.0,,2794885.0,141.18,49873.2,23103.0,6.0,2794885.0,43547.0
1199,Lithuania,2021,115.75,44858.0,7.0,2800839.0,167.17,56478.1,25205.0,5.0,2800839.0,47746.0
1200,Lithuania,2021,115.75,44858.0,7.0,2800839.0,156.95,56478.1,25205.0,5.0,2800839.0,47746.0
1201,Lithuania,2021,115.75,44858.0,7.0,2800839.0,163.84,56478.1,25205.0,5.0,2800839.0,47746.0
1202,Lithuania,2022,137.57,,7.1,2831639.0,197.74,67399.1,,4.2,2831639.0,42884.0
1203,Lithuania,2022,137.57,,7.1,2831639.0,189.5,67399.1,,4.2,2831639.0,42884.0
1204,Lithuania,2022,137.57,,7.1,2831639.0,195.05,67399.1,,4.2,2831639.0,42884.0
1205,Luxembourg,1996,65.63,,,414225.0,,16462.1,,,414225.0,3895.0
1206,Luxembourg,1997,66.54,,,419450.0,,17266.5,,,419450.0,3927.0
1207,Luxembourg,1998,67.18,11630.0,,424700.0,,18005.7,,,424700.0,3901.0
1208,Luxembourg,1999,67.87,12794.0,,430475.0,,20547.8,,,430475.0,3793.0
1209,Luxembourg,2000,70.43,11765.0,,436300.0,,22986.0,,,436300.0,3754.0
1210,Luxembourg,2001,72.12,12135.0,,441525.0,,23879.9,,,441525.0,3719.0
1211,Luxembourg,2002,73.6,12101.0,,446175.0,,25011.1,,,446175.0,3744.0
1212,Luxembourg,2003,75.47,13158.0,,451630.0,,26227.3,,,451630.0,4053.0
1213,Luxembourg,2004,77.91,12872.0,,458095.0,,28189.4,,,458095.0,3578.0
1214,Luxembourg,2005,80.85,14397.0,,465158.0,,30281.0,,,465158.0,3621.0
1215,Luxembourg,2006,83.24,14352.0,,472637.0,,34175.0,,,472637.0,3766.0
1216,Luxembourg,2007,85.45,16675.0,,479993.0,78.45,37641.9,,,479993.0,3866.0
1217,Luxembourg,2007,85.45,16675.0,,479993.0,69.26,37641.9,,,479993.0,3866.0
1218,Luxembourg,2007,85.45,16675.0,,479993.0,74.42,37641.9,,,479993.0,3866.0
1219,Luxembourg,2008,88.94,17758.0,,488650.0,79.62,40009.6,,,488650.0,3595.0
1220,Luxembourg,2008,88.94,17758.0,,488650.0,73.61,40009.6,,,488650.0,3595.0
1221,Luxembourg,2008,88.94,17758.0,,488650.0,76.91,40009.6,,,488650.0,3595.0
1222,Luxembourg,2009,88.95,15751.0,,497783.0,76.77,39050.7,,,497783.0,3655.0
1223,Luxembourg,2009,88.95,15751.0,,497783.0,75.46,39050.7,,,497783.0,3655.0
1224,Luxembourg,2009,88.95,15751.0,,497783.0,76.02,39050.7,,,497783.0,3655.0
1225,Luxembourg,2010,91.44,16962.0,,506953.0,81.3,42402.7,9302.0,,506953.0,3760.0
1226,Luxembourg,2010,91.44,16962.0,,506953.0,78.89,42402.7,9302.0,,506953.0,3760.0
1227,Luxembourg,2010,91.44,16962.0,,506953.0,80.14,42402.7,9302.0,,506953.0,3760.0
1228,Luxembourg,2011,94.85,20268.0,,518347.0,85.21,44323.5,9264.0,3.0,518347.0,3819.0
1229,Luxembourg,2011,94.85,20268.0,,518347.0,80.08,44323.5,9264.0,3.0,518347.0,3819.0
1230,Luxembourg,2011,94.85,20268.0,,518347.0,83.09,44323.5,9264.0,3.0,518347.0,3819.0
1231,Luxembourg,2012,97.59,20478.0,,530946.0,88.57,46526.2,10442.0,3.2,530946.0,3876.0
