,geo,TIME_PERIOD,CPI,Immigrants,Life Satisfaction,OBS_VALUE,Housing Index
1371,Bosnia and Herzegovina,2012,,,,3837455.0,
1372,Bosnia and Herzegovina,2013,,,,3833278.0,
1373,Bosnia and Herzegovina,2014,,,,3828123.0,
1374,Bosnia and Herzegovina,2015,,,,3670658.0,
1375,Bosnia and Herzegovina,2016,,,,3512855.0,
1376,Bosnia and Herzegovina,2017,,,,3505012.0,
1377,Bosnia and Herzegovina,2018,,,,3496157.0,
1378,Belgium,1960,,,,9153489.0,
1379,Belgium,1961,,,,9183948.0,
1380,Belgium,1962,,,,9220578.0,
1381,Belgium,1963,,,,9289770.0,
1382,Belgium,1964,,,,9378113.0,
1383,Belgium,1965,,,,9463667.0,
1384,Belgium,1966,,,,9527807.0,
1385,Belgium,1967,,,,9580991.0,
1386,Belgium,1968,,,,9618756.0,
1387,Belgium,1969,,,,9646032.0,
1388,Belgium,1970,,,,9655549.0,
1389,Belgium,1971,,,,9673162.0,
1390,Belgium,1972,,,,9711115.0,
1391,Belgium,1973,,,,9741720.0,
1392,Belgium,1974,,,,9772419.0,
1393,Belgium,1975,,,,9800700.0,
1394,Belgium,1976,,,,9818227.0,
1395,Belgium,1977,,,,9830358.0,
1396,Belgium,1978,,,,9839534.0,
1397,Belgium,1979,,,,9848382.0,
1398,Belgium,1980,,,,9859242.0,
1399,Belgium,1981,,,,9858982.0,
1400,Belgium,1982,,,,9856303.0,
1401,Belgium,1983,,,,9855520.0,
1402,Belgium,1984,,,,9855372.0,
1403,Belgium,1985,,,,9858308.0,
1404,Belgium,1986,,,,9861823.0,
1405,Belgium,1987,,,,9870234.0,
1406,Belgium,1988,,,,9901664.0,
1407,Belgium,1989,,,,9937697.0,
1408,Belgium,1990,,,,9967379.0,
1409,Belgium,1991,,,,10004486.0,
1410,Belgium,1992,,,,10045158.0,
1411,Belgium,1993,,,,10084475.0,
1412,Belgium,1994,,,,10115603.0,
1413,Belgium,1995,,,,10136811.0,
1414,Bulgaria,1960,,,,7867374.0,
1415,Bulgaria,1961,,,,7943118.0,
1416,Bulgaria,1962,,,,8012946.0,
1417,Bulgaria,1963,,,,8078145.0,
1418,Bulgaria,1964,,,,8144340.0,
1419,Bulgaria,1965,,,,8204168.0,
1420,Bulgaria,1966,,,,8258057.0,
1421,Bulgaria,1967,,,,8310226.0,
1422,Bulgaria,1968,,,,8369603.0,
1423,Bulgaria,1969,,,,8434172.0,
1424,Bulgaria,1970,,,,8489574.0,
1425,Bulgaria,1971,,,,8536395.0,
1426,Bulgaria,1972,,,,8576200.0,
1427,Bulgaria,1973,,,,8620967.0,
1428,Bulgaria,1974,,,,8678745.0,
1429,Bulgaria,1975,,,,8720742.0,
1430,Bulgaria,1976,,,,8758599.0,
1431,Bulgaria,1977,,,,8804183.0,
1432,Bulgaria,1978,,,,8814032.0,
1433,Bulgaria,1979,,,,8825940.0,
1434,Bulgaria,1980,,,,8861535.0,
1435,Bulgaria,1981,,,,8891117.0,
1436,Bulgaria,1982,,,,8917457.0,
1437,Bulgaria,1983,,,,8939738.0,
1438,Bulgaria,1984,,,,8960679.0,
1439,Bulgaria,1985,,,,8960547.0,
1440,Bulgaria,1986,,,,8958171.0,
1441,Bulgaria,1987,,,,8971359.0,
1442,Bulgaria,1988,,,,8981446.0,
1443,Bulgaria,1989,,,,8876972.0,
1444,Bulgaria,1990,,,,8718289.0,
1445,Bulgaria,1991,,,,8632367.0,
1446,Bulgaria,1992,,,,8540164.0,
1447,Bulgaria,1993,,,,8472313.0,
1448,Bulgaria,1994,,,,8443591.0,
1449,Bulgaria,1995,,,,8406067.0,
1450,Bulgaria,1996,,,,8362826.0,
1451,Belarus,1996,,,,10159569.0,
1452,Belarus,1997,,,,10117433.0,
1453,Belarus,1998,,,,10069112.0,
1454,Belarus,1999,,,,10032359.0,
1455,Belarus,2000,,,,10004958.0,
1456,Belarus,2001,,,,9970688.0,
1457,Belarus,2002,,,,9924766.0,
1458,Belarus,2003,,,,9873826.0,
1459,Belarus,2004,,,,9824568.0,
1460,Belarus,2008,,,,9680841.0,
1461,Belarus,2009,,,,9576045.0,
1462,Belarus,2010,,,,9480686.0,
1463,Belarus,2011,,,,9473172.0,
1464,Belarus,2012,,,,9464495.0,
1465,Belarus,2013,,,,9465997.0,
1466,Belarus,2014,,,,9474511.0,
1467,Belarus,2015,,,,9489616.0,
1468,Belarus,2016,,,,9501534.0,
1469,Belarus,2017,,,,9498264.0,
1470,Belarus,2018,,,,9483499.0,
1471,Belarus,2019,,,,9441762.0,
1472,Switzerland,1960,,,,5327827.0,
1473,Switzerland,1961,,,,5434294.0,
1474,Switzerland,1962,,,,5573815.0,
1475,Switzerland,1963,,,,5694247.0,
1476,Switzerland,1964,,,,5789228.0,
1477,Switzerland,1965,,,,5856472.0,
1478,Switzerland,1966,,,,5918002.0,
1479,Switzerland,1967,,,,5991785.0,
1480,Switzerland,1968,,,,6067714.0,
1481,Switzerland,1969,,,,6136387.0,
1482,Switzerland,1970,,,,6180877.0,
1483,Switzerland,1971,,,,6213399.0,
1484,Switzerland,1972,,,,6260956.0,
1485,Switzerland,1973,,,,6307347.0,
1486,Switzerland,1974,,,,6341405.0,
1487,Switzerland,1975,,,,6338632.0,
1488,Switzerland,1976,,,,6302504.0,
1489,Switzerland,1977,,,,6281174.0,
1490,Switzerland,1978,,,,6281738.0,
1491,Switzerland,1979,,,,6294365.0,
1492,Switzerland,1980,,,,6319408.0,
1493,Switzerland,1981,,,,6354074.0,
1494,Switzerland,1982,,,,6391309.0,
1495,Switzerland,1983,,,,6418773.0,
1496,Switzerland,1984,,,,6441865.0,
1497,Switzerland,1985,,,,6470365.0,
1498,Switzerland,1986,,,,6504124.0,
1499,Switzerland,1987,,,,6545106.0,
1500,Switzerland,1988,,,,6593386.0,
1501,Switzerland,1989,,,,6646912.0,
1502,Switzerland,1990,,,,6715519.0,
1503,Switzerland,1991,,,,6799978.0,
1504,Switzerland,1992,,,,6875364.0,
1505,Switzerland,1993,,,,6938265.0,
1506,Switzerland,1994,,,,6993795.0,
1507,Switzerland,1995,,,,7040687.0,
1508,Switzerland,1996,,,,7071850.0,
1509,Switzerland,1997,,,,7088906.0,
1510,Cyprus,1960,,,,572783.0,
1511,Cyprus,1961,,,,574733.0,
1512,Cyprus,1962,,,,577400.0,
1513,Cyprus,1963,,,,582200.0,
1514,Cyprus,1964,,,,586950.0,
1515,Cyprus,1965,,,,590800.0,
1516,Cyprus,1966,,,,595150.0,
1517,Cyprus,1967,,,,599450.0,
1518,Cyprus,1968,,,,604300.0,
1519,Cyprus,1969,,,,609400.0,
1520,Cyprus,1970,,,,614450.0,
1521,Cyprus,1971,,,,620000.0,
1522,Cyprus,1972,,,,627439.0,
1523,Cyprus,1973,,,,634789.0,
1524,Cyprus,1974,,,,629700.0,
1525,Cyprus,1975,,,,501790.0,
1526,Cyprus,1976,,,,497740.0,
1527,Cyprus,1977,,,,497800.0,
1528,Cyprus,1978,,,,499650.0,
1529,Cyprus,1979,,,,503550.0,
1530,Cyprus,1980,,,,509050.0,
1531,Cyprus,1981,,,,517573.0,
1532,Cyprus,1982,,,,523734.0,
1533,Cyprus,1983,,,,528071.0,
1534,Cyprus,1984,,,,534958.0,
1535,Cyprus,1985,,,,541501.0,
1536,Cyprus,1986,,,,547747.0,
1537,Cyprus,1987,,,,553736.0,
1538,Cyprus,1988,,,,559639.0,
1539,Cyprus,1989,,,,567674.0,
1540,Cyprus,1990,,,,579898.0,
1541,Cyprus,1991,,,,595105.0,
1542,Cyprus,1992,,,,611150.0,
1543,Cyprus,1993,,,,626088.0,
1544,Cyprus,1994,,,,639172.0,
1545,Cyprus,1995,,,,650866.0,
1546,Czechia,1960,,,,9602006.0,
1547,Czechia,1961,,,,9586651.0,
1548,Czechia,1962,,,,9624660.0,
1549,Czechia,1963,,,,9670685.0,
1550,Czechia,1964,,,,9727804.0,
1551,Czechia,1965,,,,9779358.0,
1552,Czechia,1966,,,,9821040.0,
1553,Czechia,1967,,,,9852899.0,
1554,Czechia,1968,,,,9876346.0,
1555,Czechia,1969,,,,9896580.0,
1556,Czechia,1970,,,,9858071.0,
1557,Czechia,1971,,,,9826815.0,
1558,Czechia,1972,,,,9867632.0,
1559,Czechia,1973,,,,9922266.0,
1560,Czechia,1974,,,,9988459.0,
1561,Czechia,1975,,,,10058620.0,
1562,Czechia,1976,,,,10125939.0,
1563,Czechia,1977,,,,10186755.0,
1564,Czechia,1978,,,,10242098.0,
1565,Czechia,1979,,,,10292341.0,
1566,Czechia,1980,,,,10304193.0,
1567,Czechia,1981,,,,10300591.0,
1568,Czechia,1982,,,,10314826.0,
1569,Czechia,1983,,,,10323856.0,
1570,Czechia,1984,,,,10330213.0,
1571,Czechia,1985,,,,10337118.0,
1572,Czechia,1986,,,,10342227.0,
1573,Czechia,1987,,,,10347318.0,
1574,Czechia,1988,,,,10355276.0,
1575,Czechia,1989,,,,10361068.0,
1576,Czechia,1990,,,,10333355.0,
1577,Czechia,1991,,,,10308578.0,
1578,Czechia,1992,,,,10319123.0,
1579,Czechia,1993,,,,10329855.0,
1580,Czechia,1994,,,,10333587.0,
1581,Czechia,1995,,,,10327253.0,
1582,Germany,1960,,,,55607705.0,
1583,Germany,1961,,,,56273735.0,
1584,Germany,1962,,,,56918197.0,
1585,Germany,1963,,,,57555878.0,
1586,Germany,1964,,,,58225980.0,
1587,Germany,1965,,,,58942021.0,
1588,Germany,1966,,,,59544763.0,
1589,Germany,1967,,,,59870704.0,
1590,Germany,1968,,,,60205754.0,
1591,Germany,1969,,,,60828812.0,
1592,Germany,1970,,,,61097878.0,
1593,Germany,1971,,,,61251834.0,
1594,Germany,1972,,,,61655931.0,
1595,Germany,1973,,,,61955369.0,
1596,Germany,1974,,,,62046427.0,
1597,Germany,1975,,,,61818050.0,
1598,Germany,1976,,,,61543310.0,
1599,Germany,1977,,,,61397371.0,
1600,Germany,1978,,,,61337204.0,
1601,Germany,1979,,,,61380501.0,
1602,Germany,1980,,,,61548645.0,
1603,Germany,1981,,,,61685321.0,
1604,Germany,1982,,,,61629395.0,
1605,Germany,1983,,,,61426385.0,
1606,Germany,1984,,,,61177963.0,
1607,Germany,1985,,,,61034865.0,
1608,Germany,1986,,,,61080468.0,
1609,Germany,1987,,,,61189270.0,
1610,Germany,1988,,,,61476591.0,
1611,Germany,1989,,,,62197069.0,
1612,Germany,1990,,,,63202344.0,
1613,Germany,1991,,,,80013896.0,
1614,Germany,1992,,,,80624598.0,
1615,Germany,1993,,,,81156363.0,
1616,Germany,1994,,,,81438348.0,
1617,Germany,1995,,,,81678051.0,
1618,Germany including former GDR,1960,,,,72814900.0,
1619,Germany including former GDR,1961,,,,73377632.0,
1620,Germany including former GDR,1962,,,,74025784.0,
1621,Germany including former GDR,1963,,,,74714353.0,
1622,Germany including former GDR,1964,,,,75318337.0,
1623,Germany including former GDR,1965,,,,75963695.0,
1624,Germany including former GDR,1966,,,,76600311.0,
1625,Germany including former GDR,1967,,,,76951336.0,
1626,Germany including former GDR,1968,,,,77294314.0,
1627,Germany including former GDR,1969,,,,77909682.0,
1628,Germany including former GDR,1970,,,,78169289.0,
1629,Germany including former GDR,1971,,,,78312842.0,
1630,Germany including former GDR,1972,,,,78688452.0,
1631,Germany including former GDR,1973,,,,78936666.0,
1632,Germany including former GDR,1974,,,,78967433.0,
1633,Germany including former GDR,1975,,,,78673554.0,
1634,Germany including former GDR,1976,,,,78336950.0,
1635,Germany including former GDR,1977,,,,78159814.0,
1636,Germany including former GDR,1978,,,,78091820.0,
1637,Germany including former GDR,1979,,,,78126350.0,
1638,Germany including former GDR,1980,,,,78288576.0,
1639,Germany including former GDR,1981,,,,78407907.0,
1640,Germany including former GDR,1982,,,,78333366.0,
1641,Germany including former GDR,1983,,,,78128282.0,
1642,Germany including former GDR,1984,,,,77858685.0,
1643,Germany including former GDR,1985,,,,77684873.0,
1644,Germany including former GDR,1986,,,,77720436.0,
1645,Germany including former GDR,1987,,,,77839920.0,
1646,Germany including former GDR,1988,,,,78144619.0,
1647,Germany including former GDR,1989,,,,78751283.0,
1648,Germany including former GDR,1990,,,,79433029.0,
1649,Germany including former GDR,1991,,,,80013896.0,
1650,Germany including former GDR,1992,,,,80624598.0,
1651,Germany including former GDR,1993,,,,81156363.0,
1652,Germany including former GDR,1994,,,,81438348.0,
1653,Germany including former GDR,1995,,,,81678051.0,
1654,Germany including former GDR,1996,,,,81914831.0,
1655,Germany including former GDR,1997,,,,82034771.0,
1656,Germany including former GDR,1998,,,,82047195.0,
1657,Germany including former GDR,1999,,,,82100243.0,
1658,Germany including former GDR,2000,,,,82211508.0,
1659,Germany including former GDR,2001,,,,82349925.0,
1660,Germany including former GDR,2002,,,,82488495.0,
1661,Germany including former GDR,2003,,,,82534176.0,
1662,Germany including former GDR,2004,,,,82516260.0,
1663,Germany including former GDR,2005,,,,82469422.0,
1664,Germany including former GDR,2006,,,,82376451.0,
1665,Germany including former GDR,2007,,,,82266372.0,
1666,Germany including former GDR,2008,,,,82110097.0,
1667,Germany including former GDR,2009,,,,81902307.0,
1668,Germany including former GDR,2010,,,,81776930.0,
1669,Germany including former GDR,2011,,,,80274983.0,
1670,Germany including former GDR,2012,,,,80425823.0,
1671,Germany including former GDR,2013,,,,80645605.0,
1672,Germany including former GDR,2014,,,,80982500.0,
1673,Germany including former GDR,2015,,,,81686611.0,
1674,Germany including former GDR,2016,,,,82348669.0,
1675,Germany including former GDR,2017,,,,82657002.0,
1676,Germany including former GDR,2018,,,,82905782.0,
1677,Germany including former GDR,2019,,,,83092962.0,
1678,Germany including former GDR,2020,,,,83160871.0,
1679,Germany including former GDR,2021,,,,83196078.0,
1680,Germany including former GDR,2022,,,,83797985.0,
1681,Denmark,1960,,,,4579603.0,
1682,Denmark,1961,,,,4611687.0,
1683,Denmark,1962,,,,4647727.0,
1684,Denmark,1963,,,,4684483.0,
1685,Denmark,1964,,,,4722072.0,
1686,Denmark,1965,,,,4759012.0,
1687,Denmark,1966,,,,4797381.0,
1688,Denmark,1967,,,,4835354.0,
1689,Denmark,1968,,,,4864883.0,
1690,Denmark,1969,,,,4891860.0,
1691,Denmark,1970,,,,4928757.0,
1692,Denmark,1971,,,,4963126.0,
1693,Denmark,1972,,,,4991596.0,
1694,Denmark,1973,,,,5021861.0,
1695,Denmark,1974,,,,5045297.0,
1696,Denmark,1975,,,,5059862.0,
1697,Denmark,1976,,,,5072596.0,
1698,Denmark,1977,,,,5088419.0,
1699,Denmark,1978,,,,5104248.0,
1700,Denmark,1979,,,,5116801.0,
1701,Denmark,1980,,,,5123027.0,
1702,Denmark,1981,,,,5121572.0,
1703,Denmark,1982,,,,5117810.0,
1704,Denmark,1983,,,,5114297.0,
1705,Denmark,1984,,,,5111619.0,
1706,Denmark,1985,,,,5113691.0,
1707,Denmark,1986,,,,5120534.0,
1708,Denmark,1987,,,,5127024.0,
1709,Denmark,1988,,,,5129516.0,
1710,Denmark,1989,,,,5132594.0,
1711,Denmark,1990,,,,5140939.0,
1712,Denmark,1991,,,,5154298.0,
1713,Denmark,1992,,,,5171370.0,
1714,Denmark,1993,,,,5188628.0,
1715,Denmark,1994,,,,5206180.0,
1716,Denmark,1995,,,,5233373.0,
1717,Euro area - 19 countries  (2015-2022),1960,,,,264266345.0,
1718,Euro area - 19 countries  (2015-2022),1961,,,,266541724.0,
1719,Euro area - 19 countries  (2015-2022),1962,,,,269202591.0,
1720,Euro area - 19 countries  (2015-2022),1963,,,,271893272.0,
1721,Euro area - 19 countries  (2015-2022),1964,,,,274251532.0,
1722,Euro area - 19 countries  (2015-2022),1965,,,,276600559.0,
1723,Euro area - 19 countries  (2015-2022),1966,,,,278812284.0,
1724,Euro area - 19 countries  (2015-2022),1967,,,,280755536.0,
1725,Euro area - 19 countries  (2015-2022),1968,,,,282612110.0,
1726,Euro area - 19 countries  (2015-2022),1969,,,,284538066.0,
1727,Euro area - 19 countries  (2015-2022),1970,,,,286153764.0,
1728,Euro area - 19 countries  (2015-2022),1971,,,,287802313.0,
1729,Euro area - 19 countries  (2015-2022),1972,,,,289781811.0,
1730,Euro area - 19 countries  (2015-2022),1973,,,,291638481.0,
1731,Euro area - 19 countries  (2015-2022),1974,,,,293254723.0,
1732,Euro area - 19 countries  (2015-2022),1975,,,,294543345.0,
1733,Euro area - 19 countries  (2015-2022),1976,,,,295780387.0,
1734,Euro area - 19 countries  (2015-2022),1977,,,,296951704.0,
1735,Euro area - 19 countries  (2015-2022),1978,,,,298163692.0,
1736,Euro area - 19 countries  (2015-2022),1979,,,,299399147.0,
1737,Euro area - 19 countries  (2015-2022),1980,,,,300726357.0,
1738,Euro area - 19 countries  (2015-2022),1981,,,,301923054.0,
1739,Euro area - 19 countries  (2015-2022),1982,,,,302779831.0,
1740,Euro area - 19 countries  (2015-2022),1983,,,,303370136.0,
1741,Euro area - 19 countries  (2015-2022),1984,,,,303824791.0,
1742,Euro area - 19 countries  (2015-2022),1985,,,,304345118.0,
1743,Euro area - 19 countries  (2015-2022),1986,,,,305046431.0,
1744,Euro area - 19 countries  (2015-2022),1987,,,,305840048.0,
1745,Euro area - 19 countries  (2015-2022),1988,,,,306830509.0,
1746,Euro area - 19 countries  (2015-2022),1989,,,,308137412.0,
1747,Euro area - 19 countries  (2015-2022),1990,,,,309549004.0,
1748,Euro area - 19 countries  (2015-2022),1991,,,,310936404.0,
1749,Euro area - 19 countries  (2015-2022),1992,,,,312361226.0,
1750,Euro area - 19 countries  (2015-2022),1993,,,,313616757.0,
1751,Euro area - 19 countries  (2015-2022),1994,,,,314500421.0,
1752,Euro area - 19 countries  (2015-2022),1995,,,,315279278.0,
1753,Estonia,1960,,,,1211537.0,
1754,Estonia,1961,,,,1225077.0,
1755,Estonia,1962,,,,1241623.0,
1756,Estonia,1963,,,,1258857.0,
1757,Estonia,1964,,,,1277086.0,
1758,Estonia,1965,,,,1294566.0,
1759,Estonia,1966,,,,1308597.0,
1760,Estonia,1967,,,,1318946.0,
1761,Estonia,1968,,,,1331214.0,
1762,Estonia,1969,,,,1345249.0,
1763,Estonia,1970,,,,1360076.0,
1764,Estonia,1971,,,,1376955.0,
1765,Estonia,1972,,,,1392518.0,
1766,Estonia,1973,,,,1405951.0,
1767,Estonia,1974,,,,1418169.0,
1768,Estonia,1975,,,,1429352.0,
1769,Estonia,1976,,,,1439576.0,
1770,Estonia,1977,,,,1450211.0,
1771,Estonia,1978,,,,1460188.0,
1772,Estonia,1979,,,,1468333.0,
1773,Estonia,1980,,,,1477219.0,
1774,Estonia,1981,,,,1487666.0,
1775,Estonia,1982,,,,1498414.0,
1776,Estonia,1983,,,,1508745.0,
1777,Estonia,1984,,,,1518617.0,
1778,Estonia,1985,,,,1528781.0,
1779,Estonia,1986,,,,1540190.0,
1780,Estonia,1987,,,,1552221.0,
1781,Estonia,1988,,,,1561900.0,
1782,Estonia,1989,,,,1568131.0,
1783,Estonia,1990,,,,1569174.0,
1784,Estonia,1991,,,,1561314.0,
1785,Estonia,1992,,,,1533091.0,
1786,Estonia,1993,,,,1494128.0,
1787,Estonia,1994,,,,1462514.0,
1788,Estonia,1995,,,,1436634.0,
1789,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1960,,,,412141296.0,
1790,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1961,,,,415523383.0,
1791,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1962,,,,419380838.0,
1792,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1963,,,,423274668.0,
1793,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1964,,,,426840466.0,
1794,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1965,,,,430265033.0,
1795,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1966,,,,433499055.0,
1796,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1967,,,,436645695.0,
1797,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1968,,,,439601653.0,
1798,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1969,,,,442490314.0,
1799,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1970,,,,444902418.0,
1800,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1971,,,,447297822.0,
1801,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1972,,,,450152537.0,
1802,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1973,,,,452825225.0,
1803,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1974,,,,455258779.0,
1804,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1975,,,,457411333.0,
1805,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1976,,,,459484683.0,
1806,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1977,,,,461418287.0,
1807,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1978,,,,463286380.0,
1808,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1979,,,,465135319.0,
1809,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1980,,,,467071465.0,
1810,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1981,,,,468821809.0,
1811,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1982,,,,470189721.0,
1812,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1983,,,,471281766.0,
1813,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1984,,,,472285246.0,
1814,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1985,,,,473362941.0,
1815,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1986,,,,474601330.0,
1816,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1987,,,,475915885.0,
1817,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1988,,,,477382582.0,
1818,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1989,,,,478957757.0,
1819,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1990,,,,480537022.0,
1820,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1991,,,,481932427.0,
1821,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1992,,,,483320547.0,
1822,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1993,,,,484833207.0,
1823,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1994,,,,486031615.0,
1824,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1995,,,,486977631.0,
1825,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1996,,,,487805885.0,
1826,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1997,,,,488584741.0,
1827,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1998,,,,490964941.0,
1828,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",1999,,,,491885167.0,
1829,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2000,,,,492626351.0,
1830,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2001,,,,493433530.0,
1831,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2002,,,,494686518.0,
1832,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2003,,,,496512142.0,
1833,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2004,,,,498495491.0,
1834,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2005,,,,500472237.0,
1835,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2006,,,,502368181.0,
1836,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2007,,,,504362683.0,
1837,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2008,,,,506314732.0,
1838,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2009,,,,507885623.0,
1839,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2010,,,,509051125.0,
1840,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2011,,,,508827609.0,
1841,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2012,,,,509981346.0,
1842,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2013,,,,511527586.0,
1843,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2014,,,,513378713.0,
1844,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2015,,,,514907955.0,
1845,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2016,,,,516386453.0,
1846,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2017,,,,517588682.0,
1847,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2018,,,,518818581.0,
1848,"European Economic Area (EU28 - 2013-2020 and IS, LI, NO)",2019,,,,519605603.0,
1849,European Free Trade Association,1960,,,,9101091.0,
1850,European Free Trade Association,1961,,,,9240000.0,
1851,European Free Trade Association,1962,,,,9412554.0,
1852,European Free Trade Association,1963,,,,9564530.0,
1853,European Free Trade Association,1964,,,,9691305.0,
1854,European Free Trade Association,1965,,,,9791121.0,
1855,European Free Trade Association,1966,,,,9886194.0,
1856,European Free Trade Association,1967,,,,9995250.0,
1857,European Free Trade Association,1968,,,,10106523.0,
1858,European Free Trade Association,1969,,,,10208547.0,
1859,European Free Trade Association,1970,,,,10282218.0,
1860,European Free Trade Association,1971,,,,10344136.0,
1861,European Free Trade Association,1972,,,,10425229.0,
1862,European Free Trade Association,1973,,,,10503061.0,
1863,European Free Trade Association,1974,,,,10565323.0,
1864,European Free Trade Association,1975,,,,10587770.0,
1865,European Free Trade Association,1976,,,,10572868.0,
1866,European Free Trade Association,1977,,,,10570620.0,
1867,European Free Trade Association,1978,,,,10588974.0,
1868,European Free Trade Association,1979,,,,10618192.0,
1869,European Free Trade Association,1980,,,,10658678.0,
1870,European Free Trade Association,1981,,,,10710204.0,
1871,European Free Trade Association,1982,,,,10766211.0,
1872,European Free Trade Association,1983,,,,10810628.0,
1873,European Free Trade Association,1984,,,,10848071.0,
1874,European Free Trade Association,1985,,,,10891164.0,
1875,European Free Trade Association,1986,,,,10941896.0,
1876,European Free Trade Association,1987,,,,11005427.0,
1877,European Free Trade Association,1988,,,,11080562.0,
1878,European Free Trade Association,1989,,,,11154982.0,
1879,European Free Trade Association,1990,,,,11240560.0,
1880,European Free Trade Association,1991,,,,11348716.0,
1881,European Free Trade Association,1992,,,,11452449.0,
1882,European Free Trade Association,1993,,,,11544070.0,
1883,European Free Trade Association,1994,,,,11626899.0,
1884,European Free Trade Association,1995,,,,11698115.0,
1885,European Free Trade Association,1996,,,,11753135.0,
1886,European Free Trade Association,1997,,,,11796423.0,
1887,European Free Trade Association,1998,,,,11847180.0,
1888,European Free Trade Association,1999,,,,11915506.0,
1889,European Free Trade Association,2000,,,,11989066.0,
1890,European Free Trade Association,2001,,,,12061767.0,
1891,European Free Trade Association,2002,,,,12144129.0,
1892,European Free Trade Association,2003,,,,12227454.0,
1893,European Free Trade Association,2004,,,,12308056.0,
1894,European Free Trade Association,2005,,,,12391893.0,
1895,European Free Trade Association,2006,,,,12483428.0,
1896,European Free Trade Association,2007,,,,12607097.0,
1897,European Free Trade Association,2008,,,,12768773.0,
1898,European Free Trade Association,2009,,,,12926797.0,
1899,European Free Trade Association,2010,,,,13068224.0,
1900,European Free Trade Association,2011,,,,13220811.0,
1901,European Free Trade Association,2012,,,,13372806.0,
1902,European Free Trade Association,2013,,,,13529716.0,
1903,European Free Trade Association,2014,,,,13690513.0,
1904,European Free Trade Association,2015,,,,13839312.0,
1905,European Free Trade Association,2016,,,,13981012.0,
1906,European Free Trade Association,2017,,,,14110170.0,
1907,European Free Trade Association,2018,,,,14217211.0,
1908,European Free Trade Association,2019,,,,14322301.0,
